ID,X,Y
0,56.0045166,19.32171509
1,56.81289062,21.71890869
2,56.80451172,19.31892212
3,56.80171875,18.518927
4,57.6072998,20.11612549
5,58.41567383,22.51331787
6,57.61847168,23.31610596
7,59.22125488,24.11051514
8,56.82126953,24.11889404
9,57.62126465,24.11610107
10,56.01289551,21.72169922
11,56.00730957,20.12171021
12,56.80730469,20.11891724
13,55.99893555,17.72172485
14,57.61288574,21.71611572
15,56.81009766,20.91891357
16,58.42125977,24.11330811
17,56.01568848,22.52169434
18,56.01010254,20.9217041
19,56.00172363,18.52171997
20,57.61567871,22.51611084
21,56.81568359,22.51890381
22,56.01848145,23.32168945
23,56.81847656,23.31889893
24,56.02127441,24.12168457
25,57.61009277,20.91612061
26,58.40450195,19.3133374
27,57.60171387,18.51613525
28,58.3989209,17.71334717
29,59.19891602,17.7105542
30,57.59892578,17.71614014
31,59.20449707,19.31054443
32,59.21008301,20.91053467
33,59.21566895,22.5105249
34,59.21846191,23.31052002
35,58.4184668,23.31331299
36,58.41288086,21.71332275
37,56.79893066,17.71893188
38,57.60450684,19.31613037
39,59.2017041,18.51054932
40,59.20729004,20.11053955
41,58.40729492,20.11333252
42,58.41008789,20.91332764
43,59.21287598,21.71052979
44,58.40170898,18.51334229
45,66.4454834,18.06481934
46,67.24546387,18.07040405
47,66.43989746,18.8647998
48,66.43431152,19.66478027
49,67.23987793,18.87038452
50,65.63991699,18.85921387
51,67.23429199,19.67036499
52,64.83435059,19.65360962
53,67.223125,21.27032471
54,65.63433105,19.65919434
55,66.42872559,20.46476074
56,67.22870605,20.47034546
57,67.21753906,22.07030518
58,64.82876465,20.45359009
59,65.62874512,20.4591748
60,67.21195312,22.87028564
61,65.62316406,21.25915527
62,66.42314453,21.26474121
63,67.20636719,23.67026611
64,64.82318359,21.25357178
65,66.41755859,22.06472168
66,66.41197266,22.86470215
67,65.61757812,22.05913574
68,66.40638672,23.66468262
69,65.61199219,22.85911621
70,65.60640625,23.65909668
71,64.81759766,22.05355225
72,64.81201172,22.85353271
73,64.01203125,22.84794678
74,64.80642578,23.65351318
75,62.41556152,22.33678955
76,64.00644531,23.64792725
77,63.21554199,22.34237305
78,63.20367188,24.04233154
79,62.40997559,23.13677002
80,63.20995605,23.14235352
81,61.60999512,23.13118408
82,61.60371094,24.03116211
83,60.80373047,24.02557861
84,60.00375,24.01999268
85,62.40369141,24.03674805
86,64.84552246,18.05364868
87,65.64550293,18.0592334
88,63.24905273,17.54249146
89,64.04554199,18.04806396
90,64.83993652,18.85362915
91,62.44907227,17.53690552
92,64.03995605,18.84804443
93,61.6490918,17.5313208
94,63.2434668,18.34247192
95,60.84911133,17.52573608
96,62.44348633,18.33688599
97,61.64350586,18.33130127
98,63.23788086,19.14245239
99,60.04913086,17.52015137
100,63.23229492,19.94243286
101,60.84352539,18.32571655
102,64.03437012,19.6480249
103,62.43790039,19.13686646
104,60.83793945,19.12569702
105,61.63791992,19.13128174
106,64.02878418,20.44800537
107,64.02320312,21.24798584
108,64.01761719,22.04796631
109,62.43231445,19.93684692
110,63.22670898,20.74241211
111,62.42672852,20.73682861
112,63.22112793,21.54239258
113,61.63233398,19.93126221
114,62.42114746,21.53680908
115,60.82676758,20.72565674
116,61.62116699,21.53122314
117,60.83235352,19.92567749
118,61.62674805,20.73124268
