ID,X,Y
0,-5.501363707,78.58761065
1,-5.04352484,76.46661771
2,-2.808674792,78.46346472
3,-3.748435141,76.57718941
4,-3.081759679,75.83205157
5,-3.160034234,74.42129806
6,-1.670134201,75.7525294
7,-2.49335877,73.67616022
8,1.309665862,78.41499207
9,-1.003458739,75.00739156
10,0.564715846,77.7493764
11,-0.258508722,75.67300723
12,153.9351961,-10.46871302
13,155.2235379,-11.97742442
14,157.0828169,-15.40471612
15,153.8790903,-11.88052197
16,155.8457295,-14.12380761
17,154.4891348,-12.65465914
18,193.2211134,-54.87570913
19,192.6623233,-54.32937484
20,190.0019038,-51.3659025
21,191.984026,-53.59480061
22,186.7299245,-47.88127129
23,187.4082218,-48.61584552
24,174.9473133,-34.67575287
25,182.1484362,-42.58129266
26,165.811188,-24.70345517
27,169.1344218,-28.41588926
28,171.7281038,-31.16594623
29,171.0498065,-30.431372
30,159.7432363,-18.36818846
31,157.8172199,-14.72748139
32,158.4955173,-15.46205563
33,157.7611142,-16.13929035
34,160.4215336,-19.10276269
35,156.5240268,-14.85838184
36,155.9018352,-12.71199865
37,153.2568987,-9.734138786
38,-5.57963826,77.17685713
39,-4.834688244,77.8424728
40,-3.003485125,77.24280508
41,-2.336809663,76.49766724
42,-3.826709696,75.1664359
43,0.486441294,76.3386229
44,-0.180234168,77.08376074
45,-4.298574825,77.13223338
46,-2.599838195,79.83931982
47,-2.258535109,77.90842075
48,-1.109938165,81.17055115
49,-1.591859647,77.16328291
50,-0.925184184,76.41814507
51,-2.415084217,75.08691373
52,1.387940416,79.82574558
53,155.1674321,-13.38923337
54,-3.344788212,79.17370415
55,-1.854888181,80.50493548
56,-4.089738228,78.50808848
57,-4.493385158,75.91157374
58,-1.318774762,79.79469605
59,-0.023685062,79.90526775
60,-0.101959617,78.49451424
61,-1.748408755,74.34177589
62,2.054615878,79.08060774
63,1.231391308,77.00423856
64,-1.031663611,82.58130466
65,-5.423089152,79.99836416
66,-6.912989185,78.66713281
67,-3.188239106,81.99521116
68,-1.513585095,78.57403641
69,0.6429904,79.16012991
70,-0.573824745,80.46031172
71,0.721264954,80.57088342
72,1.976341325,77.66985423
73,152.4178655,-10.16544294
74,155.957941,-11.3001897
75,-4.678139136,80.66397983
76,-0.768635079,79.23965208
77,-2.063724776,79.12908039
78,-3.266513658,80.58445766
79,-0.846909632,77.82889857
80,-1.776613627,81.91568899
81,0.17112527,81.12592739
82,154.6134934,-11.20328725
83,2.72129134,78.3354699
84,153.200793,-11.14594774
85,-5.894954282,81.96416164
86,-4.405054251,83.29539297
87,-2.915154219,84.62662431
88,-4.599864585,82.07473333
89,-0.364988149,81.83616682
90,-3.933189121,81.32959549
91,-3.581829681,85.37176215
92,-7.150030654,84.86519082
93,-4.326779697,84.70614648
94,-1.698339073,83.3264425
95,-4.99345516,85.45128432
96,-10.90211429,90.58102094
97,-2.44328909,82.66082683
98,-6.273647277,86.96590344
99,188.6453092,-49.89675404
100,190.6274313,-52.12565216
101,177.572632,-37.60233756
102,172.3536313,-31.92569589
103,164.3718104,-23.32196813
104,173.0319286,-32.66027012
105,163.0152157,-21.85281966
106,191.3057286,-52.86022639
107,192.718429,-52.9175659
108,185.3733298,-46.41212284
109,178.8764568,-39.09666145
110,178.2509294,-38.33691179
111,173.710226,-33.39484435
112,174.3885233,-34.12941858
113,165.1328906,-23.96888094
114,166.4894853,-25.43802939
115,162.3369184,-21.11824543
116,156.5801325,-13.44657288
117,190.0580096,-49.95409355
118,189.3797123,-49.21951932
119,189.3236065,-50.63132827
120,187.9670118,-49.16217981
121,184.084988,-44.90341144
122,179.5547542,-39.83123568
123,169.1905275,-27.00408032
124,170.3715092,-29.69679778
125,168.4561244,-27.68131503
126,159.1738146,-16.19662986
127,158.4394115,-16.87386458
128,161.7781283,-20.57191115
129,191.3618344,-51.44841744
130,176.3600138,-34.73309238
131,186.0516271,-47.14669707
132,180.9113488,-41.30038414
133,180.2330515,-40.5658099
134,175.6256107,-35.4103271
135,167.0995298,-26.21216658
136,165.1062135,-22.64473341
137,161.8342341,-19.1601022
138,161.099831,-19.83733692
139,159.1177089,-17.60843881
140,158.551623,-14.05024667
141,157.2584299,-14.18114712
142,186.7860302,-46.46946235
143,188.1426249,-47.93861081
144,183.5050309,-44.05044111
145,176.303908,-36.14490132
146,184.7632853,-45.63798566
147,169.6932118,-28.96222355
