ID,X,Y
0,92.8,37.9
1,92.7685423935657,38.8709472756165
2,92.6743015183964,39.8378220609311
3,92.5176726534736,40.7965689470813
4,92.2993127546892,41.7431666164386
5,92.0201376993441,42.6736447094117
6,91.6813184446406,43.5841004775146
7,91.2842761162809,44.4707151528502
8,90.8306760477722,45.3297699653498
9,90.3224207954391,46.1576617405871
10,89.7616421584408,46.9509180127439
11,89.1506922372654,47.7062115893388
12,88.4921335682024,48.4203745066285
13,87.7887283751752,49.0904113171487
14,87.0434269840139,49.7135116536618
15,86.2593554477636,50.2870620168139
16,85.4398024349314,50.8086567370589
17,84.5882054356681,51.2761080648732
18,83.7081363437393,51.6874553469372
19,82.8032864747623,52.0409732497965
20,81.8774510835451,52.3351789965104
21,80.9345134454691,52.5688385859336
22,79.9784285686823,52.7409719685453
23,79.0132066054211,52.8508571571185
24,78.0428960320375,52.8980332549845
25,77.0715666682833,52.8823023891939
26,76.1032926070707,52.8037305404647
27,75.1421351263117,52.6626472664361
28,74.1921256545062,52.4596443193894
29,73.2572488615307,52.1955731642329
30,72.3414259455477,51.8715414071626
31,71.4484981861377,51.4889081499767
32,70.5822108326379,51.0492782895302
33,69.7461973952652,50.5544957862401
34,68.9439644049112,50.0066359298741
35,68.1788767055329,49.4079966350648
36,67.4541433408284,48.7610888030563
37,66.772804094392,48.0686257901125
38,66.1377167398053,47.3335120267577
39,65.5515450541418,46.5588308355853
40,65.0167476451605,45.747831498732
41,64.5355676390496,44.9039156292586
42,64.1100232719769,44.0306229036033
43,63.7418994249048,43.1316162149482
44,63.4327401371802,42.2106663097724
45,63.1838421302961,41.2716359720309
46,62.9962493689916,40.3184638212964
47,62.8707486825008,39.3551477928197
48,62.8078664643173,38.3857283688003
49,62.8078664643173,37.4142716311997
50,62.8707486825008,36.4448522071803
51,62.9962493689916,35.4815361787036
52,63.1838421302961,34.5283640279691
53,63.4327401371802,33.5893336902276
54,63.7418994249048,32.6683837850518
55,64.1100232719769,31.7693770963967
56,64.5355676390496,30.8960843707414
57,65.0167476451604,30.052168501268
58,65.5515450541418,29.2411691644147
59,66.1377167398053,28.4664879732423
60,66.772804094392,27.7313742098874
61,67.4541433408284,27.0389111969437
62,68.1788767055329,26.3920033649352
63,68.9439644049112,25.7933640701259
64,69.7461973952652,25.2455042137599
65,70.5822108326379,24.7507217104698
66,71.4484981861376,24.3110918500233
67,72.3414259455477,23.9284585928374
68,73.2572488615307,23.6044268357671
69,74.1921256545062,23.3403556806106
70,75.1421351263116,23.1373527335639
71,76.1032926070707,22.9962694595353
72,77.0715666682833,22.9176976108061
73,78.0428960320375,22.9019667450155
74,79.013206605421,22.9491428428815
75,79.9784285686824,23.0590280314547
76,80.9345134454691,23.2311614140664
77,81.8774510835451,23.4648210034895
78,82.8032864747623,23.7590267502035
79,83.7081363437393,24.1125446530628
80,84.5882054356681,24.5238919351268
81,85.4398024349314,24.9913432629411
82,86.2593554477636,25.5129379831861
83,87.0434269840139,26.0864883463382
84,87.7887283751752,26.7095886828513
85,88.4921335682024,27.3796254933715
86,89.1506922372654,28.0937884106612
87,89.7616421584408,28.8490819872561
88,90.3224207954391,29.6423382594129
89,90.8306760477722,30.4702300346502
90,91.2842761162809,31.3292848471498
91,91.6813184446405,32.2158995224854
92,92.0201376993441,33.1263552905883
93,92.2993127546892,34.0568333835614
94,92.5176726534736,35.0034310529187
95,92.6743015183964,35.9621779390689
96,92.7685423935657,36.9290527243835
97,91.8357142857143,37.9
98,91.8022710005139,38.8683399911036
99,91.7021005173969,39.8320654011699
100,91.5356801943325,40.7865836397419
101,91.3038030999477,41.7273459927275
102,91.0075742341934,42.649869299094
103,90.6484052625168,43.5497573151717
104,90.2280077886325,44.4227216647572
105,89.7483851979518,45.2646022751789
106,89.211823110538,46.071387201938
107,88.6208784890867,46.8392317474504
108,87.9783674538338,47.5644767827824
109,87.2873518624603,48.2436661850659
110,86.5511247189458,48.8735633074977
111,85.7731944809051,49.451166403436
112,84.9572683401901,49.9737229310895
113,84.1072345564319,50.4387426706331
114,83.2271439277135,50.844009591239
115,82.3211904866717,51.187592411473
116,81.393691514022,51.4678538027298
117,80.4490669647499,51.6834581918499
118,79.4918184050122,51.8333781257334
119,78.5265075601248,51.9168991676221
120,77.5577345758637,51.9336233017162
121,76.5901160966756,51.8834708299006
122,75.628263265265,51.7666807515428
123,74.6767597483989,51.583809624552
124,73.7401398936475,51.3357289131275
125,72.822867121153,51.0236208348346
126,71.9293126534001,50.6489727267994
127,71.0637346843501,50.2135699578707
128,70.2302580872077,49.7194874205237
129,69.4328547575212,49.1690796430529
130,68.6753246852923,48.5649695691721
131,67.9612778462923,47.9100360584937
132,67.2941169988842,47.2074001674512
133,66.6770214683293,46.4604102760439
134,66.1129319958546,45.6726261312818
135,65.6045367246812,44.8478018833696
136,65.1542583897982,43.9898681954714
137,64.764242772527,43.1029135123111
138,64.436348474896,42.1911645768708
139,64.1721380625558,41.2589662880361
140,63.9728706184417,40.310760995174
141,63.839495742671,39.3510673283153
142,63.7726490272653,38.3844586648248
143,63.7726490272653,37.4155413351752
144,63.839495742671,36.4489326716847
145,63.9728706184417,35.489239004826
146,64.1721380625558,34.5410337119639
147,64.436348474896,33.6088354231292
148,64.764242772527,32.6970864876889
149,65.1542583897982,31.8101318045286
150,65.6045367246812,30.9521981166304
151,66.1129319958546,30.1273738687182
152,66.6770214683293,29.3395897239561
153,67.2941169988842,28.5925998325488
154,67.9612778462923,27.8899639415063
155,68.6753246852923,27.2350304308279
156,69.4328547575212,26.6309203569471
157,70.2302580872077,26.0805125794763
158,71.0637346843501,25.5864300421293
159,71.9293126534001,25.1510272732006
160,72.822867121153,24.7763791651654
161,73.7401398936475,24.4642710868725
162,74.6767597483989,24.216190375448
163,75.628263265265,24.0333192484572
164,76.5901160966756,23.9165291700994
165,77.5577345758637,23.8663766982838
166,78.5265075601248,23.8831008323779
167,79.4918184050122,23.9666218742666
168,80.4490669647499,24.1165418081501
169,81.393691514022,24.3321461972702
170,82.3211904866717,24.612407588527
171,83.2271439277135,24.955990408761
172,84.1072345564319,25.3612573293669
173,84.9572683401901,25.8262770689105
174,85.7731944809051,26.348833596564
175,86.5511247189458,26.9264366925023
176,87.2873518624603,27.5563338149341
177,87.9783674538338,28.2355232172176
178,88.6208784890867,28.9607682525496
179,89.211823110538,29.728612798062
180,89.7483851979518,30.5353977248211
181,90.2280077886325,31.3772783352428
182,90.6484052625168,32.2502426848283
183,91.0075742341934,33.150130700906
184,91.3038030999477,34.0726540072725
185,91.5356801943325,35.0134163602581
186,91.7021005173969,35.9679345988301
187,91.8022710005139,36.9316600088964
188,90.8714285714286,37.9
189,90.8357327663999,38.8653580377073
190,90.7288403094228,39.8254436245713
191,90.55133501003,40.7750131060471
192,90.3041863406129,41.7088802629105
193,89.9887441414998,42.6219446365892
194,89.6067312485958,43.5092193860991
195,89.1602340838508,44.36585852444
196,88.6516912599461,45.1871833856963
197,88.0838802614377,45.968708178288
198,87.4599022750986,46.7061644848086
199,86.7831652523125,47.3955245746406
200,86.0573652960246,48.033023402024
201,85.2864664739095,48.6151791694301
202,84.4746791680076,49.1388123439323
203,83.626437079079,49.6010630227126
204,82.7463730112673,49.9994065528589
205,81.8392935693297,50.3316673201438
206,80.9101529066285,50.5960306314749
207,79.964025667264,50.7910526261195
208,79.0060792701274,50.9156681615708
209,78.0415456862515,50.9691966309874
210,77.0756928635984,50.9513456804315
211,76.1137959553552,50.8622128056047
212,75.1611085088762,50.7022848193607
213,74.2228337726292,50.4724351929018
214,73.3040962778565,50.1739192851825
215,72.4099138501626,49.8083674865739
216,71.5451702038903,49.3777763142369
217,70.7145882689673,48.8844975078382
218,69.9227043958997,48.3312251851631
219,69.1738435797996,47.7209811277791
220,68.4720958387607,47.0570982771123
221,67.8212938755984,46.3432025310773
222,67.2249921449561,45.5831929406802
223,66.6864474401057,44.781220414754
224,66.2086011054735,43.9416650491341
225,65.7940629720354,43.0691122040935
226,65.4450971033264,42.1683274606954
227,65.1636094299099,41.2442305928416
228,64.9511373398461,40.3018686971737
229,64.8088412820118,39.3463886275818
230,64.7374984281305,38.3830088848724
231,64.7374984281305,37.4169911151276
232,64.8088412820118,36.4536113724182
233,64.9511373398461,35.4981313028263
234,65.1636094299099,34.5557694071585
235,65.4450971033264,33.6316725393046
236,65.7940629720354,32.7308877959065
237,66.2086011054735,31.8583349508659
238,66.6864474401057,31.018779585246
239,67.2249921449561,30.2168070593198
240,67.8212938755984,29.4567974689227
241,68.4720958387607,28.7429017228877
242,69.1738435797996,28.0790188722209
243,69.9227043958997,27.4687748148369
244,70.7145882689673,26.9155024921618
245,71.5451702038903,26.4222236857631
246,72.4099138501626,25.9916325134261
247,73.3040962778565,25.6260807148175
248,74.2228337726292,25.3275648070981
249,75.1611085088762,25.0977151806393
250,76.1137959553552,24.9377871943953
251,77.0756928635984,24.8486543195685
252,78.0415456862515,24.8308033690126
253,79.0060792701274,24.8843318384292
254,79.964025667264,25.0089473738805
255,80.9101529066285,25.2039693685251
256,81.8392935693297,25.4683326798562
257,82.7463730112673,25.8005934471411
258,83.626437079079,26.1989369772874
259,84.4746791680076,26.6611876560677
260,85.2864664739095,27.1848208305699
261,86.0573652960246,27.7669765979759
262,86.7831652523125,28.4044754253594
263,87.4599022750986,29.0938355151914
264,88.0838802614377,29.831291821712
265,88.6516912599461,30.6128166143037
266,89.1602340838508,31.43414147556
267,89.6067312485958,32.2907806139009
268,89.9887441414998,33.1780553634108
269,90.3041863406129,34.0911197370895
270,90.55133501003,35.0249868939529
271,90.7288403094228,35.9745563754287
272,90.8357327663999,36.9346419622927
273,89.9071428571429,37.9
274,89.8688702294994,38.8619145215504
275,89.7542943184435,39.8177475097874
276,89.564139509775,40.7614558808091
