ID,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15
0,23.8127531828704,16.6675708912037,23.9624147644167,16.6597707125051,24.1120763459631,16.6519705338065,24.2617379275094,16.6441703551079,24.4113995090558,16.6363701764092,24.5610610906021,16.6285699977106,24.7107226721485,16.620769819012,24.8603842536948,16.6129696403134,25.0100458352411,16.6051694616148,25.1597074167875,16.5973692829162,25.3093689983338,16.5895691042176,25.4590305798802,16.5817689255189,25.6086921614265,16.5739687468203,25.7583537429729,16.5661685681217,25.9080153245192,16.5583683894231
1,22.2259521484375,35.6712341308594,22.3895883201657,35.7401826327905,22.5532244918938,35.8091311347216,22.716860663622,35.8780796366527,22.8804968353501,35.9470281385838,23.0441330070783,36.0159766405149,23.2077691788064,36.084925142446,23.3714053505346,36.1538736443771,23.5350415222627,36.2228221463081,23.6986776939908,36.2917706482392,23.862313865719,36.3607191501703,24.0259500374471,36.4296676521014,24.1895862091753,36.4986161540325,24.3532223809035,36.5675646559636,24.5168585526316,36.6365131578947
2,35.1115774601064,19.8636968085106,35.0479509216026,19.7355024758538,34.9843243830987,19.6073081431971,34.9206978445949,19.4791138105403,34.857071306091,19.3509194778835,34.7934447675872,19.2227251452267,34.7298182290833,19.09453081257,34.6661916905795,18.9663364799132,34.6025651520757,18.8381421472564,34.5389386135718,18.7099478145997,34.475312075068,18.5817534819429,34.4116855365641,18.4535591492861,34.3480589980603,18.3253648166293,34.2844324595564,18.1971704839726,34.2208059210526,18.0689761513158
3,16.3818359375,25.9347098214286,16.4906529017857,26.0480857382016,16.5994698660714,26.1614616549745,16.7082868303571,26.2748375717475,16.8171037946429,26.3882134885204,16.9259207589286,26.5015894052934,17.0347377232143,26.6149653220663,17.1435546875,26.7283412388393,17.2523716517857,26.8417171556123,17.3611886160714,26.9550930723852,17.4700055803571,27.0684689891582,17.5788225446429,27.1818449059311,17.6876395089286,27.2952208227041,17.7964564732143,27.408596739477,17.9052734375,27.52197265625
4,29.4695172991071,33.6478097098214,29.7502541055484,33.7983049665178,30.0309909119898,33.9488002232143,30.3117277184311,34.0992954799107,30.5924645248724,34.2497907366071,30.8732013313137,34.4002859933035,31.1539381377551,34.55078125,31.4346749441964,34.7012765066964,31.7154117506377,34.8517717633928,31.9961485570791,35.0022670200893,32.2768853635204,35.1527622767857,32.5576221699617,35.3032575334821,32.838358976403,35.4537527901785,33.1190957828444,35.604248046875,33.3998325892857,35.7547433035714
5,14.9628429878049,39.769912347561,14.821802863676,39.7438711635407,14.6807627395471,39.7178299795204,14.5397226154181,39.6917887955001,14.3986824912892,39.6657476114797,14.2576423671603,39.6397064274594,14.1166022430314,39.6136652434391,13.9755621189024,39.5876240594188,13.8345219947735,39.5615828753985,13.6934818706446,39.5355416913782,13.5524417465157,39.5095005073579,13.4114016223868,39.4834593233375,13.2703614982578,39.4574181393172,13.1293213741289,39.4313769552969,12.98828125,39.4053357712766
6,25.0810339095745,22.9970079787234,25.2386380237586,23.0766932589699,25.3962421379427,23.1563785392163,25.5538462521269,23.2360638194628,25.711450366311,23.3157490997093,25.8690544804951,23.3954343799557,26.0266585946792,23.4751196602022,26.1842627088634,23.5548049404486,26.3418668230475,23.6344902206951,26.4994709372316,23.7141755009416,26.6570750514157,23.793860781188,26.8146791655998,23.8735460614345,26.972283279784,23.953231341681,27.1298873939681,24.0329166219274,27.2874915081522,24.1126019021739
7,27.6474609375,41.47265625,27.889889671689,41.4253336588542,28.132318405878,41.3780110677083,28.374747140067,41.3306884765625,28.6171758742559,41.2833658854167,28.8596046084449,41.2360432942708,29.1020333426339,41.188720703125,29.3444620768229,41.1413981119792,29.5868908110119,41.0940755208333,29.8293195452009,41.0467529296875,30.0717482793899,40.9994303385416,30.3141770135788,40.9521077473958,30.5566057477678,40.90478515625,30.7990344819568,40.8574625651041,31.0414632161458,40.8101399739583
8,35.7557508680556,31.3395182291667,36.0101863117601,31.7226627299229,36.2646217554645,32.1058072306792,36.519057199169,32.4889517314354,36.7734926428734,32.8720962321917,37.0279280865779,33.2552407329479,37.2823635302823,33.6383852337042,37.5367989739868,34.0215297344604,37.7912344176913,34.4046742352166,38.0456698613957,34.7878187359729,38.3001053051002,35.1709632367291,38.5545407488046,35.5541077374854,38.8089761925091,35.9372522382416,39.0634116362135,36.3203967389979,39.317847079918,36.7035412397541
9,31.8331204927885,9.45669320913461,31.7116985390911,9.29185357285943,31.5902765853938,9.12701393658424,31.4688546316964,8.96217430030906,31.3474326779991,8.79733466403388,31.2260107243017,8.63249502775869,31.1045887706044,8.46765539148351,30.9831668169071,8.30281575520833,30.8617448632097,8.13797611893314,30.7403229095124,7.97313648265796,30.618900955815,7.80829684638277,30.4974790021177,7.64345721010759,30.3760570484203,7.47861757383241,30.254635094723,7.31377793755722,30.1332131410256,7.14893830128204
10,18.6238606770833,20.14892578125,18.7547020560685,20.2892731967038,18.8855434350538,20.4296206121575,19.016384814039,20.5699680276113,19.1472261930243,20.7103154430651,19.2780675720095,20.8506628585188,19.4089089509948,20.9910102739726,19.53975032998,21.1313576894264,19.6705917089652,21.2717051048801,19.8014330879505,21.4120525203339,19.9322744669357,21.5523999357876,20.063115845921,21.6927473512414,20.1939572249062,21.8330947666952,20.3247986038915,21.9734421821489,20.4556399828767,22.1137895976027
